DocID,FilerName,MemberName,State,District,Year,Destination,FilingType,DepartureDate,ReturnDate,TravelSponsor
500005315,Jack Kingston,"Kingston, Jack",GA,1,2011,"Los Angeles, CA",Original,1/26/2011,1/29/2011,The Heritage Foundation
500005319,Scott Garrett,"Garrett, Scott",NJ,5,2011,"Orlando, FL",Original,2/6/2011,2/8/2011,American Securitization Forum
500005320,Gregg Harper,"Harper, Gregg",MS,3,2011,"Los Angeles, CA",Original,1/27/2011,1/30/2011,Heritage Foundation
500005321,Blaine Luetkemeyer,"Luetkemeyer, Blaine",MO,3,2011,"Westlake Village, CA",Original,1/27/2011,1/29/2011,The Heritage Foundation
500005322,Doug Lamborn,"Lamborn, Doug",CO,5,2011,"Simi Valley, CA",Amendment,1/27/2011,1/29/2011,Heritage Foundation
500005323,Cliff Stearns,"Stearns, Cliff",FL,6,2011,"Los Angeles, CA",Original,1/27/2011,1/30/2011,The Heritage Foundation
500005324,Jeff Flake,"Flake, Jeff",AZ,6,2011,"Los Angeles, CA",Original,1/27/2011,1/29/2011,Heritage Foundation
500005325,W. Todd Akin,"Akin, W. Todd",MO,2,2011,"Simi Valley, CA",Original,1/27/2011,1/29/2011,The Heritage Foundation
500005326,Jesse L. Jackson Jr.,"Jackson, Jesse L.",IL,2,2011,"Chantilly, VA",Original,1/27/2011,1/28/2011,ProgressiveCongress.org and Progressive Ideas Network
500005327,Darryl A. Piggee,"Clay, Wm.",MO,1,2011,"Chantilly, VA",Original,1/27/2011,1/28/2011,ProgressiveCongress.org and Progressive Ideas Network (A project of Demos)
500005328,Jeff Fortenberry,"Fortenberry, Jeff",NE,1,2011,"Los Angeles, CA",Original,1/27/2011,1/30/2011,The Heritage Foundation
500005328,Jeff Fortenberry,"Fortenberry, Jeff",NE,1,2011,"San Diego, CA",Original,1/27/2011,1/30/2011,The Heritage Foundation
500005329,Randy Neugebauer,"Neugebauer, Randy",TX,19,2011,"Reagan Presidential Library, C",Original,1/26/2011,1/30/2011,The Heritage Foundation
500005330,Jim Cooper,"Cooper, Jim",TN,5,2011,"Boston, MA",Original,1/26/2011,1/30/2011,Edmond J. Safra Center for Ethics at Harvard University
500005331,K. Michael Conaway,"Conaway, K.",TX,11,2011,"Westlake Village, CA",Original,1/27/2011,1/29/2011,The Heritage Foundation
500005332,Lynn Woolsey,"Woolsey, Lynn C.",CA,6,2011,"Chantilly, VA",Original,1/27/2011,1/28/2011,ProgressiveCongress.org and Progressive Ideas Network (a project of Demos)
500005333,Kathleen Hall,"Jackson, Jesse L.",IL,2,2011,"Chantilly, VA",Original,1/27/2011,1/28/2011,Demos and the ProgressiveCongress.org
500005334,Marilyn Dillihay,"Cohen, Steve",TN,9,2011,"Chantilly, VA",Original,1/27/2011,1/28/2011,ProgressiveCongress.org and Progressive Ideas Network
500005335,Scott R. Tipton,"Tipton, Scott",CO,3,2011,"Los Angeles, CA",Original,1/27/2011,1/30/2011,Heritage Foundation
500005336,Mike Honda,"Honda, Michael M.",CA,17,2011,"Chantilly, VA",Original,1/27/2011,1/28/2011,ProgressiveCongress.org and Progressive Ideas Network (A project of Demos)
500005337,Lucille Roybal-Allard,"Roybal-Allard, Lucille",CA,40,2011,"Fort Lauderdale, FL",Amendment,1/15/2011,1/16/2011,"Alliance for Health Reform, funded through a grant from the Commonwealth Fund"
500005338,Debbie Jessup,"Roybal-Allard, Lucille",CA,40,2011,"Miami, FL",Amendment,1/15/2011,1/17/2011,"Alliance for Health Reform, funded throught a grant from the Commonwealth Fund"
500005339,Trent Franks,"Franks, Trent",AZ,8,2011,"Phoenix, AZ",Original,1/27/2011,1/29/2011,The Heritage Foundation
500005340,Todd Rokita,"Rokita, Todd",IN,4,2011,"Palm Beach, FL",Original,1/27/2011,1/27/2011,BG Strategic Advisors
500005341,Todd Rokita,"Rokita, Todd",IN,4,2011,"Santa Barbara, CA",Original,1/30/2011,2/3/2011,"Liberty Fund, Inc"
500005341,Todd Rokita,"Rokita, Todd",IN,4,2011,"Simi Valley, CA",Original,1/30/2011,2/3/2011,"Liberty Fund, Inc"
500005342,Todd Rokita,"Rokita, Todd",IN,4,2011,"Simi Valley, CA",Original,1/27/2011,1/30/2011,Heritage Foundation
500005342,Todd Rokita,"Rokita, Todd",IN,4,2011,"West Lake Village, CA",Original,1/27/2011,1/30/2011,Heritage Foundation
500005343,Tom McClintock,"McClintock, Tom",CA,4,2011,"Los Angeles, CA",Original,1/27/2011,1/30/2011,The Heritage Foundation
500005344,Reid Ribble,"Ribble, Reid J.",WI,8,2011,"Los Angeles, CA",Original,1/26/2011,1/29/2011,Heritage Foundation
500005345,Colby Dolan,"Wasserman Schultz, Debbie",FL,23,2011,"Miami, FL",Original,1/27/2011,1/30/2011,Everglades Foundation
500005346,Curtis Rhyne,"Jordan, Jim",OH,4,2011,"Simi Valley, CA",Amendment,1/27/2011,1/29/2011,The Heritage Foundation
500005347,John C. Fleming,"Fleming, John",LA,4,2011,"Los Angeles, CA",Original,1/27/2011,1/30/2011,The Heritage Foundation
500005351,"Harold ""Hal"" C. Weatherman, III","Myrick, Sue Wilkins",NC,9,2011,"Punta Cana, Dominican Republic",Original,1/30/2011,1/31/2011,Rebel Chapter of World President's Organization
500005352,Sue Myrick,"Myrick, Sue Wilkins",NC,9,2011,"Punta Cana, Dominican Republic",Original,1/30/2011,1/31/2011,Rebel Chapter of World President's Organization
500005353,Guy Davidson,"Myrick, Sue Wilkins",NC,9,2011,"Punta Cana, Dominican Republic",Original,1/30/2011,1/31/2011,Rebel Chapter of World President's Organization
500005354,Bob Goodlatte,"Goodlatte, Bob",VA,6,2011,"Simi Valley, CA",Original,1/27/2011,1/29/2011,The Heritage Foundation
500005355,Michele Bachmann,"Bachmann, Michele",MN,6,2011,"Los Angeles, CA",Original,1/27/2011,1/29/2011,Heritage Foundation
500005356,Paul Teller,"Jordan, Jim",OH,4,2011,"Simi Valley, CA",Original,1/27/2011,1/29/2011,The Heritage Foundation
500005357,Scott Garrett,"Garrett, Scott",NJ,5,2011,"Los Angeles, CA",Amendment,1/27/2011,1/29/2011,The Heritage Foundation
500005358,Sean Duffy,"Duffy, Sean",WI,7,2011,"Los Angeles, CA",Original,1/26/2011,1/30/2011,Heritage Foundation
500005359,Billy Long,"Long, Billy",MO,7,2011,"Los Angeles, CA",Original,1/27/2011,1/31/2011,Heritage Foundation
500005360,James Moran,"Moran, James P.",VA,8,2011,"Chantilly, VA",Original,1/27/2011,1/28/2011,Progressive Congress.org and Progressive Ideas Network
500005361,Glenn Thompson,"Thompson, Glenn",PA,5,2011,"Los Angeles, CA",Original,1/28/2011,1/30/2011,The Heritage Foundation
500005362,Blake Farenthold,"Farenthold, Blake",TX,27,2011,"Dallas, TX",Original,1/27/2011,1/29/2011,The Heritage Foundation
500005362,Blake Farenthold,"Farenthold, Blake",TX,27,2011,"Los Angeles, CA",Original,1/27/2011,1/29/2011,The Heritage Foundation
500005363,Erik Paulsen,"Paulsen, Erik",MN,3,2011,"Los Angeles, CA",Original,1/27/2011,1/29/2011,The Heritage Foundation
500005364,Madeleine Z. Bordallo,"Bordallo, Madeleine",GU,0,2011,"Tokyo, Japan",Original,2/1/2011,2/3/2011,US-Japan Legislative Exange Program under a grant from the Japan-US Friendship Commission to
500005365,F. James Sensenbrenner,"Sensenbrenner, F.",WI,5,2011,"Tokyo, Japan",Original,1/31/2011,2/3/2011,US-Japan-S. Korea Legislative Exchange Program under a grant from Japan-US Friendship Commission to
500005366,Jim McDermott,"McDermott, Jim",WA,7,2011,"Tokyo, Japan",Original,1/31/2011,2/3/2011,US Japan Exchange Program under a grant from the US Japan Friendship Commission at the GW University
500005367,Tom Price,"Price, Tom",GA,6,2011,"Los Angeles, CA",Original,1/27/2011,1/29/2011,Heritage Foundation
500005368,Steve King,"King, Steve",IA,4,2011,"Los Angeles, CA",Original,1/27/2011,1/30/2011,The Heritage Foundation
500005369,Maxine Waters,"Waters, Maxine",CA,43,2011,"Annapolis, MD",Original,1/27/2011,1/27/2011,The Congressional Black Caucus Political Education and Leadership Institute (CBC Institute)
500005370,Mikael Moore,"Waters, Maxine",CA,43,2011,"South Royalton, VT",Original,2/4/2011,2/5/2011,Vermont Law School Black Law Student Association
500005371,Andrea D. Martin,"Grijalva, Raul",AZ,3,2011,"Chantilly, VA",Original,1/27/2011,1/28/2011,ProgressiveCongress.org and Progressive Ideas Network
500005372,Steve Scalise,"Scalise, Steve",LA,1,2011,"Los Angeles, CA",Original,1/27/2011,2/5/2011,The Heritage Foundation
500005373,Michael Beckerman,"Upton, Fred",MI,6,2011,"Keystone, CO",Original,2/4/2011,2/6/2011,Keystone Center
500005374,Craig Jagger,"Peterson, Collin",MN,7,2011,"Palm Beach, FL",Original,2/9/2011,2/10/2011,Commodity Markets Council
500005375,Kevin Levingston,"Camp, Dave",MI,4,2011,"New York, NY",Original,2/2/2011,2/3/2011,Practising Law Institute
500005376,Eddie Bernice Johnson,"Johnson, Eddie",TX,30,2011,"Fort Lauderdale, FL",Original,1/15/2011,1/17/2011,Alliance for Health Reform
500005377,"John Conyers, Jr.","Conyers, John",MI,13,2011,"New Orleans, LA",Original,1/7/2011,1/9/2011,The Jazz Education Network
500005378,Phil Gingrey,"Gingrey, Phil",GA,11,2011,"Los Angeles, CA",Original,1/27/2011,1/29/2011,Heritage Foundation
500005379,Johann Welby Leaman,"Camp, Dave",MI,4,2011,"Princeton, NJ",Original,2/12/2011,2/12/2011,Annual Global China Connection Princeton International Conference
500005380,Cedric Richmond,"Richmond, Cedric",LA,2,2011,"Myrtle Beach, SC",Original,2/24/2011,2/27/2011,Congressional Black Caucus Institute
500005381,Donna M. Christensen,"Christensen, Donna M.",VI,0,2011,"Boston, MA",Original,1/28/2011,1/29/2011,"Cambridge, MA NAACP - Branch #2047"
500005382,Joshua Salpeter,"Ros-Lehtinen, Ileana",FL,27,2011,"Miami, FL",Original,2/23/2011,2/26/2011,Everglades Foundation
500005383,Larry Lavender,"Bachus, Spencer",AL,6,2011,"Atlanta, GA",Original,2/23/2011,2/24/2011,Federal Reserve Bank of Atlanta
500005384,Hector Arguello,"Rivera, David",FL,25,2011,"Miami, FL",Original,2/24/2011,2/27/2011,The Everglades Foundation
500005385,Stephen Vermillion,"Rivera, David",FL,25,2011,"Miami, FL",Original,2/24/2011,2/26/2011,The Everglades Foundation
500005386,Paul Hoover,"Smith, Adam",WA,9,2011,"Berkeley, CA",Original,2/23/2011,2/26/2011,American Youth Policy Forum (AYPF)
500005387,Laura Richardson,"Richardson, Laura",CA,37,2011,"Chantilly, VA",Original,1/27/2011,1/28/2011,Congressional Progressive Caucus
500005388,Rose Mari Hacking,"Pascrell, Bill",NJ,9,2011,"Philadelphia, PA",Original,2/25/2011,2/26/2011,Joint Commission on Sports Medicine
500005389,Seth Appleton,"Luetkemeyer, Blaine",MO,3,2011,"Berlin, Germany",Original,2/19/2011,2/25/2011,The United States Association of Former Members of Congress' Congressional Study Group on Germany
500005389,Seth Appleton,"Luetkemeyer, Blaine",MO,3,2011,"Frankfurt, Germany",Original,2/19/2011,2/25/2011,The United States Association of Former Members of Congress' Congressional Study Group on Germany
500005389,Seth Appleton,"Luetkemeyer, Blaine",MO,3,2011,"Potsdam, Germany",Original,2/19/2011,2/25/2011,The United States Association of Former Members of Congress' Congressional Study Group on Germany
500005389,Seth Appleton,"Luetkemeyer, Blaine",MO,3,2011,"Stuttgart, Germany",Original,2/19/2011,2/25/2011,The United States Association of Former Members of Congress' Congressional Study Group on Germany
500005390,Michael Calvo,"Gingrey, Phil",GA,11,2011,"Berlin, Germany",Original,2/19/2011,2/25/2011,The United States Association of Former Members of Congress (FMC)'s Congressional Study Group on Ger
500005390,Michael Calvo,"Gingrey, Phil",GA,11,2011,"Frankfurt, Germany",Original,2/19/2011,2/25/2011,The United States Association of Former Members of Congress (FMC)'s Congressional Study Group on Ger
500005390,Michael Calvo,"Gingrey, Phil",GA,11,2011,"Potsdam, Germany",Original,2/19/2011,2/25/2011,The United States Association of Former Members of Congress (FMC)'s Congressional Study Group on Ger
500005390,Michael Calvo,"Gingrey, Phil",GA,11,2011,"Stuttgart, Germany",Original,2/19/2011,2/25/2011,The United States Association of Former Members of Congress (FMC)'s Congressional Study Group on Ger
500005391,Chaka Fattah,"Fattah, Chaka",PA,2,2011,"Orlando, FL",Original,2/13/2011,2/14/2011,National Council for Community and Education Partnerships
500005392,Wesley Goodman,"Jordan, Jim",OH,4,2011,"Simi Valley, CA",Original,1/27/2011,1/29/2011,The Heritage Foundation
500005394,Yong Choe,"Jordan, Jim",OH,4,2011,"Los Angeles, CA",Original,1/27/2011,1/29/2011,The Heritage Foundation
500005395,David J. Heil,"Johnson, Sam",TX,3,2011,"Berlin, Germany",Original,2/19/2011,2/25/2011,The United States Association of Former Members of Congress
500005395,David J. Heil,"Johnson, Sam",TX,3,2011,"Frankfurt, Germany",Original,2/19/2011,2/25/2011,The United States Association of Former Members of Congress
500005395,David J. Heil,"Johnson, Sam",TX,3,2011,"Munich, Germany",Original,2/19/2011,2/25/2011,The United States Association of Former Members of Congress
500005395,David J. Heil,"Johnson, Sam",TX,3,2011,"Potsdam, Germany",Original,2/19/2011,2/25/2011,The United States Association of Former Members of Congress
500005396,Jesse L. Jackson Jr.,"Jackson, Jesse L.",IL,2,2011,"El Paso, TX",Original,2/19/2011,2/20/2011,Black El Paso Democrats
500005397,Kathleen Hall,"Jackson, Jesse L.",IL,2,2011,"El Paso, TX",Original,2/19/2011,2/20/2011,The Black El Paso Democrats
500005398,Don Payne,"Payne, Donald M.",NJ,10,2011,"San Juan, Puerto Rico",Original,2/22/2011,2/27/2011,The Aspen Institute Congressional Program
500005400,Diana DeGette,"DeGette, Diana",CO,1,2011,"Tokyo, Japan",Original,2/19/2011,2/25/2011,Japan Center for International Exchange
500005401,Adam Pase,"Crowley, Joseph",NY,14,2011,"Tel Aviv, Israel",Original,2/19/2011,2/27/2011,The American Israel Education Foundation
500005402,Susan Davis,"Davis, Susan",CA,53,2011,"Tokyo, Japan",Original,2/19/2011,2/27/2011,Japan Center for International Exchange
500005403,Joshua Rogin,"Deutch, Theodore",FL,22,2011,"Tel Aviv, Israel",Original,2/19/2011,2/27/2011,American Israel Education Foundation
500005404,Kathleen Hall,"Jackson, Jesse L.",IL,2,2011,"El Paso, TX",Amendment,2/19/2011,2/20/2011,The Black El Paso Democrats
500005405,Jesse L. Jackson Jr.,"Jackson, Jesse L.",IL,2,2011,"El Paso, TX",Amendment,2/19/2011,2/20/2011,The Black El Paso Democrats
500005406,Helen Mitchell,"Davis, Danny",IL,7,2011,"Milwaukee, WI",Original,3/1/2011,3/3/2011,Fathers and Families Coalition of America
500005406,Helen Mitchell,"Davis, Danny",IL,7,2011,"San Francisco, CA",Original,3/1/2011,3/3/2011,Fathers and Families Coalition of America
500005407,Helen Pajcic,"Miller, George",CA,11,2011,"Berkeley, CA",Original,2/23/2011,2/25/2011,American Youth Policy Forum (AYPF)
500005408,Frank R. Wolf,"Wolf, Frank R.",VA,10,2011,"Los Angeles, CA",Original,2/22/2011,2/26/2011,Pepperdine University
500005410,Joby Young,"Scott, Austin",GA,8,2011,"Newark, NJ",Original,2/19/2011,2/27/2011,AIEF
500005410,Joby Young,"Scott, Austin",GA,8,2011,"Tel Aviv, Israel",Original,2/19/2011,2/27/2011,AIEF
500005411,Brendan Belair,"Carter, John",TX,31,2011,"Berlin, Germany",Original,2/19/2011,2/25/2011,United States Association of Former Members of Congress Congressional Study Group on
500005411,Brendan Belair,"Carter, John",TX,31,2011,"Frankfurt, Germany",Original,2/19/2011,2/25/2011,United States Association of Former Members of Congress Congressional Study Group on
500005413,John S. Sparkman,"Whitfield, Ed",KY,1,2011,"Berlin, Germany",Original,2/19/2011,2/25/2011,U.S. Association of Former Members of Congress
500005413,John S. Sparkman,"Whitfield, Ed",KY,1,2011,"Frankfurt, Germany",Original,2/19/2011,2/25/2011,U.S. Association of Former Members of Congress
500005414,Tom Cole,"Cole, Tom",OK,4,2011,"San Juan, Puerto Rico",Original,2/22/2011,2/27/2011,The Aspen Institute Congressional Program
500005415,Donna M. Christensen,"Christensen, Donna M.",VI,0,2011,"Myrtle Beach, SC",Original,2/25/2011,2/27/2011,Congressional Black Caucus Political Education and Leadership Institute (CBC Institute)
500005417,David C. Gillies,"Costello, Jerry F.",IL,12,2011,"Berlin, Germany",Original,2/19/2011,2/25/2011,The U.S. Association of Former Members of Congress' Congressional Study Group on
500005417,David C. Gillies,"Costello, Jerry F.",IL,12,2011,"Frankfurt, Germany",Original,2/19/2011,2/25/2011,The U.S. Association of Former Members of Congress' Congressional Study Group on
500005417,David C. Gillies,"Costello, Jerry F.",IL,12,2011,"Potsdam, Germany",Original,2/19/2011,2/25/2011,The U.S. Association of Former Members of Congress' Congressional Study Group on
500005417,David C. Gillies,"Costello, Jerry F.",IL,12,2011,"Stuttgart, Germany",Original,2/19/2011,2/25/2011,The U.S. Association of Former Members of Congress' Congressional Study Group on
500005418,Henry Waxman,"Waxman, Henry A.",CA,33,2011,"San Juan, Puerto Rico",Original,2/22/2011,2/27/2011,The Aspen Institute Congressional Program
500005420,Tonya Williams,"Butterfield, G.",NC,1,2011,"Tel Aviv, Israel",Original,2/19/2011,2/27/2011,American Israel Education Foundation
500005421,Lisette Partelow,"Loebsack, David",IA,2,2011,"Oakland, CA",Original,2/23/2011,2/25/2011,American Youth Policy Forum
500005421,Lisette Partelow,"Loebsack, David",IA,2,2011,"San Francisco, CA",Original,2/23/2011,2/25/2011,American Youth Policy Forum
500005422,Gene Green,"Green, Gene",TX,29,2011,"San Juan, Puerto Rico",Original,2/20/2011,2/27/2011,The Aspen Institute Congressional Program
500005423,Ed Pastor,"Pastor, Ed",AZ,7,2011,"San Juan, Puerto Rico",Original,2/22/2011,2/27/2011,The Aspen Institute Congressional Program
500005424,Emanuel Cleaver,"Cleaver, Emanuel",MO,5,2011,"Washington, DC",Original,2/26/2011,2/27/2011,NBC News / Meet the Press
500005425,Frank Lucas,"Lucas, Frank",OK,3,2011,"Berlin, Germany",Original,2/23/2011,2/28/2011,"The German Marshall Fund of United States (GMF), The Robert Bosch Stiftung"
500005425,Frank Lucas,"Lucas, Frank",OK,3,2011,"Frankfurt, Germany",Original,2/23/2011,2/28/2011,"The German Marshall Fund of United States (GMF), The Robert Bosch Stiftung"
500005426,Christopher Fisher,"Deutch, Theodore",FL,22,2011,"Orlando, FL",Original,2/17/2011,2/22/2011,Healthcare Information and Management Systems Society (HIMSS)
500005427,Russ Carnahan,"Carnahan, Russ",MO,3,2011,"Orlando, FL",Original,2/25/2011,2/25/2011,"Maritime Trades Department, AFL-CIO (MTD)"
500005428,Lynn Woolsey,"Woolsey, Lynn C.",CA,6,2011,"San Juan, Puerto Rico",Original,2/22/2011,2/27/2011,The Aspen Institute Congressional Program
500005429,Sarah Hale,"Myrick, Sue Wilkins",NC,9,2011,"Berlin, Germany",Original,2/19/2011,2/25/2011,The U.S. Association of Former Members of Congress's Congressional Study Group on Germany
500005429,Sarah Hale,"Myrick, Sue Wilkins",NC,9,2011,"Frankfurt, Germany",Original,2/19/2011,2/25/2011,The U.S. Association of Former Members of Congress's Congressional Study Group on Germany
500005430,Emily Khoury,"Towns, Edolphus",NY,10,2011,"Oakland, CA",Original,2/23/2011,2/27/2011,American Youth Policy Forum
500005430,Emily Khoury,"Towns, Edolphus",NY,10,2011,"San Francisco, CA",Original,2/23/2011,2/27/2011,American Youth Policy Forum
500005431,Mel Watt,"Watt, Melvin L.",NC,12,2011,"San Juan, Puerto Rico",Original,2/22/2011,2/27/2011,The Aspen Institute Congressional Program
500005432,Thomas Petri,"Petri, Thomas E.",WI,6,2011,"Tokyo, Japan",Original,2/19/2011,2/24/2011,Japan Center for International Exchange
500005433,Maurice Hinchey,"Hinchey, Maurice D.",NY,22,2011,"San Juan, Puerto Rico",Original,2/21/2011,2/27/2011,The Aspen Institute Congressional Program
500005434,Frank D. Lucas,"Lucas, Frank",OK,3,2011,"Tampa, FL",Original,3/3/2011,3/4/2011,Commodity Classic
500005435,Marilyn Dillihay,"Cohen, Steve",TN,9,2011,"Berlin, Germany",Original,2/19/2011,2/25/2011,U.S. Association of the Former Members of Congress
500005435,Marilyn Dillihay,"Cohen, Steve",TN,9,2011,"Frankfurt, Germany",Original,2/19/2011,2/25/2011,U.S. Association of the Former Members of Congress
500005435,Marilyn Dillihay,"Cohen, Steve",TN,9,2011,"Potsdam, Germany",Original,2/19/2011,2/25/2011,U.S. Association of the Former Members of Congress
