month,year,county,amount,sales_type
4,2018,Las Animas,3934794.0,retail
4,2018,Montrose,,medical
4,2018,Mesa,1482947.0,retail
4,2018,Morgan,,medical
4,2018,Moffat,,retail
4,2018,Otero,,medical
4,2018,Montezuma,1905829.0,retail
4,2018,Ouray,,medical
4,2018,Morgan,,retail
4,2018,Park,,medical
4,2018,Ouray,,retail
4,2018,Pitkin,54543.0,medical
4,2018,Park,325805.0,retail
4,2018,Pueblo,478009.0,medical
4,2018,Pitkin,699425.0,retail
4,2018,Routt,157073.0,medical
4,2018,Pueblo,4436171.0,retail
4,2018,San Miguel,,medical
4,2018,Routt,790286.0,retail
4,2018,Sedgwick,,medical
4,2018,Saguache,137104.0,retail
4,2018,Summit,113189.0,medical
4,2018,San Juan,,retail
4,2018,Weld,375487.0,medical
4,2018,San Miguel,219836.0,retail
4,2018,Sum of NR Counties,571880.0,medical
4,2018,Sedgwick,,retail
9,2014,Adams,453206.0,medical
9,2014,Adams,,retail
9,2014,Alamosa,,medical
9,2014,Archuleta,,retail
9,2014,Arapahoe,1353297.0,medical
9,2014,Boulder,3314834.0,retail
9,2014,Archuleta,,medical
9,2014,Chaffee,,retail
9,2014,Boulder,2715576.0,medical
9,2014,Clear Creek,375860.0,retail
9,2014,Chaffee,,medical
9,2014,Denver,14364191.0,retail
9,2014,Clear Creek,102603.0,medical
9,2014,Eagle,379890.0,retail
9,2014,Costilla,,medical
9,2014,El Paso,,retail
9,2014,Denver,15196933.0,medical
9,2014,Garfield,537711.0,retail
9,2014,Eagle,181480.0,medical
9,2014,Gilpin,138821.0,retail
9,2014,El Paso,5953327.0,medical
9,2014,Gunnison,255533.0,retail
9,2014,Fremont,233349.0,medical
9,2014,Jefferson,1701706.0,retail
9,2014,Garfield,527700.0,medical
9,2014,Lake,,retail
9,2014,Gilpin,39786.0,medical
9,2014,La Plata,,retail
9,2014,Grand,,medical
9,2014,Larimer,1378589.0,retail
9,2014,Gunnison,,medical
9,2014,Morgan,,retail
9,2014,Jefferson,1845807.0,medical
9,2014,Ouray,,retail
9,2014,La Plata,623331.0,medical
9,2014,Park,,retail
9,2014,Larimer,1315740.0,medical
9,2014,Pitkin,316259.0,retail
9,2014,Mesa,,medical
9,2014,Pueblo,1386314.0,retail
9,2014,Moffat,,medical
9,2014,Routt,,retail
9,2014,Montezuma,125628.0,medical
9,2014,Saguache,,retail
9,2014,Montrose,,medical
9,2014,San Miguel,501532.0,retail
9,2014,Morgan,,medical
9,2014,Sedgwick,,retail
9,2014,Ouray,,medical
9,2014,Summit,726128.0,retail
9,2014,Park,,medical
9,2014,Weld,1201206.0,retail
9,2014,Pitkin,100612.0,medical
9,2014,Sum of NR Counties,3766783.0,retail
9,2014,Pueblo,436843.0,medical
9,2014,Routt,167807.0,medical
9,2014,San Miguel,39758.0,medical
9,2014,Sedgwick,,medical
9,2014,Summit,179358.0,medical
9,2014,Teller,,medical
9,2014,Weld,287891.0,medical
9,2014,Sum of NR Counties,841206.0,medical
8,2014,Adams,481873.0,medical
8,2014,Adams,,retail
8,2014,Alamosa,,medical
8,2014,Boulder,3644021.0,retail
8,2014,Arapahoe,1453140.0,medical
8,2014,Chaffee,,retail
8,2014,Archuleta,,medical
8,2014,Clear Creek,480132.0,retail
8,2014,Boulder,2728671.0,medical
8,2014,Denver,15901236.0,retail
8,2014,Chaffee,75887.0,medical
8,2014,Eagle,414091.0,retail
8,2014,Clear Creek,102919.0,medical
8,2014,El Paso,,retail
8,2014,Costilla,,medical
8,2014,Garfield,603468.0,retail
8,2014,Denver,15861744.0,medical
8,2014,Gilpin,155054.0,retail
8,2014,Eagle,171357.0,medical
8,2014,Gunnison,309611.0,retail
8,2014,El Paso,6327504.0,medical
8,2014,Jefferson,1858831.0,retail
8,2014,Fremont,268966.0,medical
8,2014,Lake,,retail
8,2014,Garfield,531623.0,medical
8,2014,Larimer,1340810.0,retail
8,2014,Gilpin,42366.0,medical
8,2014,Ouray,,retail
8,2014,Grand,,medical
8,2014,Park,,retail
8,2014,Gunnison,,medical
8,2014,Pitkin,502231.0,retail
8,2014,Jefferson,2021406.0,medical
8,2014,Pueblo,1685115.0,retail
8,2014,La Plata,657993.0,medical
8,2014,Routt,,retail
8,2014,Larimer,1207539.0,medical
8,2014,Saguache,,retail
8,2014,Mesa,,medical
8,2014,San Miguel,591931.0,retail
8,2014,Moffat,,medical
8,2014,Sedgwick,,retail
8,2014,Montezuma,132833.0,medical
8,2014,Summit,941538.0,retail
8,2014,Montrose,,medical
8,2014,Weld,1291047.0,retail
8,2014,Ouray,,medical
8,2014,Sum of NR Counties,3801492.0,retail
8,2014,Park,,medical
8,2014,Pitkin,115179.0,medical
8,2014,Pueblo,460037.0,medical
8,2014,Routt,170505.0,medical
8,2014,Saguache,,medical
8,2014,San Miguel,46369.0,medical
8,2014,Sedgwick,,medical
8,2014,Summit,177412.0,medical
8,2014,Teller,,medical
8,2014,Weld,275556.0,medical
8,2014,Sum of NR Counties,601347.0,medical
8,2016,Adams,405729.0,medical
8,2016,Adams,4444010.0,retail
8,2016,Alamosa,,medical
8,2016,Arapahoe,9084765.0,retail
8,2016,Arapahoe,1587942.0,medical
8,2016,Archuleta,,retail
8,2016,Archuleta,,medical
8,2016,Boulder,6420613.0,retail
8,2016,Boulder,2346058.0,medical
8,2016,Chaffee,,retail
8,2016,Chaffee,,medical
8,2016,Clear Creek,660536.0,retail
8,2016,Clear Creek,90213.0,medical
8,2016,Conejos,424132.0,retail
8,2016,Costilla,,medical
8,2016,Costilla,369689.0,retail
8,2016,Denver,20203873.0,medical
8,2016,Denver,27642402.0,retail
8,2016,Eagle,207938.0,medical
8,2016,Eagle,1120217.0,retail
8,2016,El Paso,9379173.0,medical
8,2016,El Paso,,retail
8,2016,Fremont,241413.0,medical
8,2016,Garfield,1712513.0,retail
8,2016,Garfield,492910.0,medical
8,2016,Gilpin,284116.0,retail
8,2016,Gilpin,,medical
8,2016,Grand,401001.0,retail
8,2016,Grand,,medical
8,2016,Gunnison,477649.0,retail
8,2016,Gunnison,,medical
8,2016,Huerfano,,retail
8,2016,Jefferson,1704885.0,medical
8,2016,Jefferson,4468831.0,retail
8,2016,La Plata,447191.0,medical
8,2016,Lake,297877.0,retail
8,2016,Larimer,1416132.0,medical
8,2016,La Plata,2212954.0,retail
8,2016,Las Animas,,medical
8,2016,Larimer,4318202.0,retail
8,2016,Mesa,,medical
8,2016,Las Animas,2193813.0,retail
8,2016,Moffat,,medical
8,2016,Mesa,,retail
8,2016,Montezuma,88650.0,medical
8,2016,Montezuma,1297984.0,retail
8,2016,Montrose,,medical
8,2016,Morgan,,retail
8,2016,Morgan,,medical
8,2016,Ouray,492384.0,retail
8,2016,Ouray,,medical
8,2016,Park,378230.0,retail
8,2016,Park,,medical
8,2016,Pitkin,1017858.0,retail
8,2016,Pitkin,101521.0,medical
8,2016,Pueblo,2940830.0,retail
8,2016,Pueblo,945662.0,medical
8,2016,Routt,888583.0,retail
8,2016,Routt,171608.0,medical
8,2016,Saguache,,retail
8,2016,San Miguel,47479.0,medical
8,2016,San Juan,,retail
8,2016,Sedgwick,,medical
8,2016,San Miguel,411794.0,retail
8,2016,Summit,165787.0,medical
8,2016,Sedgwick,,retail
8,2016,Teller,,medical
8,2016,Summit,1702918.0,retail
8,2016,Weld,340391.0,medical
8,2016,Weld,2444651.0,retail
8,2016,Sum of NR Counties,672393.0,medical
8,2016,Sum of NR Counties,5946811.0,retail
9,2016,Adams,412289.0,medical
9,2016,Adams,4668880.0,retail
9,2016,Alamosa,,medical
9,2016,Arapahoe,9183907.0,retail
9,2016,Arapahoe,1493979.0,medical
9,2016,Archuleta,,retail
9,2016,Archuleta,,medical
9,2016,Boulder,6306894.0,retail
9,2016,Boulder,2337601.0,medical
9,2016,Chaffee,489993.0,retail
9,2016,Chaffee,,medical
9,2016,Clear Creek,608871.0,retail
9,2016,Clear Creek,76291.0,medical
9,2016,Conejos,435435.0,retail
9,2016,Costilla,,medical
9,2016,Costilla,342066.0,retail
9,2016,Denver,19190347.0,medical
9,2016,Denver,29423313.0,retail
9,2016,Eagle,191615.0,medical
9,2016,Eagle,995070.0,retail
9,2016,El Paso,9387013.0,medical
9,2016,El Paso,,retail
9,2016,Fremont,239079.0,medical
9,2016,Garfield,1754542.0,retail
9,2016,Garfield,425704.0,medical
9,2016,Gilpin,300505.0,retail
9,2016,Gilpin,,medical
9,2016,Grand,,retail
9,2016,Grand,,medical
9,2016,Gunnison,627401.0,retail
9,2016,Gunnison,,medical
9,2016,Huerfano,,retail
9,2016,Jefferson,1611356.0,medical
9,2016,Jefferson,4537417.0,retail
9,2016,La Plata,442682.0,medical
9,2016,Lake,251980.0,retail
9,2016,Larimer,1335581.0,medical
9,2016,La Plata,2226213.0,retail
9,2016,Las Animas,,medical
9,2016,Larimer,4343498.0,retail
9,2016,Mesa,,medical
9,2016,Las Animas,2485885.0,retail
9,2016,Moffat,,medical
9,2016,Mesa,,retail
9,2016,Montezuma,84028.0,medical
9,2016,Montezuma,1439910.0,retail
9,2016,Montrose,,medical
9,2016,Morgan,652609.0,retail
9,2016,Morgan,,medical
9,2016,Ouray,515896.0,retail
9,2016,Ouray,,medical
9,2016,Park,359173.0,retail
9,2016,Park,,medical
9,2016,Pitkin,852785.0,retail
9,2016,Pitkin,79255.0,medical
9,2016,Pueblo,3140055.0,retail
9,2016,Pueblo,924444.0,medical
9,2016,Routt,835572.0,retail
9,2016,Routt,,medical
9,2016,Saguache,,retail
9,2016,San Miguel,52220.0,medical
9,2016,San Juan,,retail
9,2016,Sedgwick,,medical
9,2016,San Miguel,437620.0,retail
9,2016,Summit,142523.0,medical
9,2016,Sedgwick,,retail
9,2016,Teller,,medical
9,2016,Summit,1412253.0,retail
9,2016,Weld,356553.0,medical
9,2016,Weld,2567248.0,retail
9,2016,Sum of NR Counties,889923.0,medical
9,2016,Sum of NR Counties,4942418.0,retail
